312.013, 129.492, 3.503,  3.620 False
311.896, 129.492, 3.537,  3.653 False
311.777, 129.492, 3.570,  3.686 False
311.657, 129.492, 3.605,  3.719 False
311.536, 129.492, 3.637,  3.752 False
311.414, 129.492, 3.671,  3.785 False
311.291, 129.492, 3.704,  3.818 False
311.167, 129.492, 3.738,  3.851 False
311.041, 129.492, 3.771,  3.884 False
310.915, 129.492, 3.805,  3.917 False
310.787, 129.492, 3.838,  3.950 False
310.658, 129.491, 3.872,  3.983 False
310.528, 129.491, 3.904,  4.016 False
310.397, 129.491, 3.938,  4.049 False
310.265, 129.491, 3.969,  4.082 False
310.132, 129.491, 4.003,  4.115 False
309.998, 129.491, 4.034,  4.148 False
309.863, 129.491, 4.067,  4.181 False
309.726, 129.491, 4.098,  4.214 False
309.589, 129.491, 4.130,  4.247 False
309.451, 129.491, 4.161,  4.280 False
309.311, 129.491, 4.193,  4.313 False
309.171, 129.491, 4.224,  4.346 False
309.029, 129.491, 4.256,  4.379 False
308.886, 129.491, 4.287,  4.412 False
308.743, 129.491, 4.319,  4.445 False
308.598, 129.491, 4.350,  4.478 False
308.452, 129.491, 4.382,  4.511 False
308.305, 129.491, 4.413,  4.544 False
308.157, 129.491, 4.445,  4.577 False
308.008, 129.491, 4.476,  4.610 False
307.858, 129.491, 4.508,  4.643 False
307.707, 129.491, 4.539,  4.676 False
307.555, 129.491, 4.571,  4.709 False
307.402, 129.491, 4.601,  4.742 False
307.248, 129.491, 4.633,  4.775 False
307.093, 129.491, 4.664,  4.808 False
306.936, 129.490, 4.696,  4.841 False
306.779, 129.492, 4.724,  4.874 False
306.621, 129.495, 4.756,  4.907 False
306.462, 129.497, 4.786,  4.940 False
306.301, 129.500, 4.819,  4.973 False
306.140, 129.504, 4.849,  5.006 False
305.978, 129.508, 4.882,  5.039 False
305.814, 129.513, 4.912,  5.072 False
305.650, 129.516, 4.944,  5.105 False
305.484, 129.521, 4.974,  5.138 False
305.318, 129.526, 5.006,  5.171 False
305.150, 129.532, 5.035,  5.204 False
304.981, 129.537, 5.069,  5.237 False
304.812, 129.544, 5.098,  5.270 False
304.641, 129.550, 5.131,  5.303 False
304.470, 129.557, 5.157,  5.336 False
304.298, 129.565, 5.174,  5.369 False
304.126, 129.572, 5.168,  5.402 False
303.954, 129.580, 5.165,  5.435 False
303.782, 129.589, 5.170,  5.468 False
303.610, 129.598, 5.186,  5.501 False
303.437, 129.607, 5.210,  5.534 False
303.262, 129.615, 5.244,  5.567 False
303.087, 129.624, 5.282,  5.600 False
302.909, 129.632, 5.325,  5.633 False
302.731, 129.641, 5.368,  5.666 False
302.551, 129.649, 5.414,  5.699 False
302.369, 129.658, 5.456,  5.732 False
302.186, 129.666, 5.500,  5.765 False
302.002, 129.675, 5.539,  5.798 False
301.817, 129.684, 5.579,  5.831 False
301.630, 129.693, 5.615,  5.864 False
301.442, 129.703, 5.652,  5.897 False
301.253, 129.712, 5.686,  5.930 False
301.063, 129.722, 5.722,  5.963 False
300.872, 129.732, 5.756,  5.996 False
300.679, 129.743, 5.792,  6.029 False
300.486, 129.754, 5.825,  6.062 False
300.291, 129.765, 5.860,  6.095 False
300.095, 129.776, 5.893,  6.128 False
299.898, 129.786, 5.928,  6.161 False
299.700, 129.797, 5.960,  6.194 False
299.501, 129.808, 5.994,  6.227 False
299.301, 129.819, 6.026,  6.260 False
299.100, 129.831, 6.060,  6.293 False
298.897, 129.843, 6.092,  6.326 False
298.694, 129.854, 6.125,  6.359 False
298.489, 129.866, 6.156,  6.392 False
298.283, 129.878, 6.190,  6.425 False
298.077, 129.890, 6.220,  6.458 False
297.869, 129.902, 6.254,  6.491 False
297.660, 129.914, 6.284,  6.524 False
297.450, 129.927, 6.317,  6.557 False
297.240, 129.939, 6.347,  6.590 False
297.028, 129.951, 6.380,  6.623 False
296.815, 129.964, 6.410,  6.656 False
296.600, 129.976, 6.443,  6.689 False
296.385, 129.989, 6.473,  6.722 False
296.169, 130.002, 6.506,  6.755 False
295.952, 130.014, 6.536,  6.788 False
295.734, 130.028, 6.568,  6.821 False
295.515, 130.041, 6.598,  6.854 False
295.294, 130.055, 6.631,  6.887 False
295.073, 130.068, 6.661,  6.920 False
294.851, 130.082, 6.693,  6.953 False
294.627, 130.095, 6.722,  6.986 False
294.403, 130.109, 6.753,  7.019 False
294.178, 130.122, 6.781,  7.052 False
293.951, 130.136, 6.812,  7.085 False
293.724, 130.150, 6.839,  7.118 False
293.496, 130.164, 6.870,  7.151 False
293.267, 130.177, 6.898,  7.184 False
293.036, 130.191, 6.929,  7.217 False
292.805, 130.205, 6.957,  7.250 False
292.573, 130.219, 6.988,  7.283 False
292.340, 130.233, 7.016,  7.316 False
292.106, 130.248, 7.048,  7.349 False
291.870, 130.262, 7.076,  7.382 False
291.634, 130.276, 7.107,  7.415 False
291.397, 130.290, 7.135,  7.448 False
291.159, 130.304, 7.166,  7.481 False
290.920, 130.320, 7.193,  7.514 False
290.680, 130.337, 7.225,  7.547 False
290.439, 130.352, 7.253,  7.580 False
290.197, 130.367, 7.284,  7.613 False
289.954, 130.383, 7.312,  7.646 False
289.710, 130.398, 7.344,  7.679 False
289.465, 130.413, 7.371,  7.712 False
289.219, 130.429, 7.402,  7.745 False
288.972, 130.444, 7.430,  7.778 False
288.724, 130.459, 7.460,  7.811 False
288.475, 130.475, 7.487,  7.844 False
288.225, 130.490, 7.518,  7.877 False
287.974, 130.505, 7.545,  7.910 False
287.723, 130.520, 7.576,  7.943 False
287.470, 130.536, 7.603,  7.976 False
287.216, 130.551, 7.633,  8.009 False
286.962, 130.566, 7.660,  8.042 False
286.706, 130.581, 7.691,  8.075 False
286.449, 130.596, 7.718,  8.108 False
286.192, 130.611, 7.749,  8.141 False
285.933, 130.626, 7.777,  8.174 False
285.673, 130.641, 7.808,  8.207 False
285.413, 130.656, 7.835,  8.240 False
285.151, 130.671, 7.867,  8.273 False
284.889, 130.685, 7.894,  8.306 False
284.625, 130.698, 7.924,  8.339 False
284.361, 130.711, 7.952,  8.372 False
284.095, 130.723, 7.983,  8.405 False
283.829, 130.735, 8.011,  8.438 False
283.561, 130.748, 8.042,  8.471 False
283.293, 130.760, 8.070,  8.504 False
283.023, 130.771, 8.101,  8.537 False
282.753, 130.782, 8.130,  8.570 False
282.481, 130.793, 8.161,  8.603 False
282.209, 130.802, 8.187,  8.636 False
281.935, 130.809, 8.218,  8.669 False
281.660, 130.816, 8.245,  8.702 False
281.385, 130.821, 8.268,  8.735 False
281.109, 130.827, 8.288,  8.768 False
280.833, 130.833, 8.306,  8.801 False
280.556, 130.840, 8.320,  8.834 False
280.278, 130.845, 8.332,  8.867 False
280.000, 130.849, 8.342,  8.900 False
279.722, 130.854, 8.351,  8.933 False
279.444, 130.858, 8.359,  8.966 False
279.165, 130.861, 8.366,  8.999 False
278.886, 130.864, 8.371,  9.032 False
278.607, 130.867, 8.377,  9.065 False
278.328, 130.870, 8.381,  9.098 False
278.049, 130.872, 8.385,  9.131 False
277.769, 130.874, 8.388,  9.164 False
277.490, 130.875, 8.391,  9.197 False
277.210, 130.877, 8.393,  9.230 False
276.930, 130.877, 8.395,  9.263 False
276.651, 130.878, 8.397,  9.296 False
276.371, 130.878, 8.398,  9.329 False
276.091, 130.878, 8.399,  9.362 False
275.811, 130.877, 8.400,  9.395 False
275.531, 130.877, 8.400,  9.428 False
275.251, 130.876, 8.401,  9.461 False
274.971, 130.874, 8.401,  9.494 False
274.691, 130.873, 8.401,  9.527 False
274.411, 130.871, 8.401,  9.560 False
274.131, 130.869, 8.401,  9.593 False
273.851, 130.867, 8.401,  9.626 False
273.571, 130.865, 8.400,  9.659 False
273.291, 130.862, 8.400,  9.692 False
273.011, 130.859, 8.399,  9.725 False
272.731, 130.856, 8.399,  9.758 False
272.451, 130.853, 8.398,  9.791 False
272.172, 130.850, 8.397,  9.824 False
271.892, 130.846, 8.396,  9.857 False
271.612, 130.842, 8.396,  9.890 False
271.332, 130.838, 8.395,  9.923 False
271.052, 130.834, 8.394,  9.956 False
270.773, 130.830, 8.393,  9.989 False
270.493, 130.826, 8.392, 10.022 False
270.213, 130.821, 8.391, 10.055 False
269.934, 130.815, 8.390, 10.088 False
269.654, 130.810, 8.389, 10.121 False
269.375, 130.805, 8.388, 10.154 False
269.095, 130.799, 8.387, 10.187 False
268.816, 130.793, 8.386, 10.220 False
268.536, 130.787, 8.385, 10.253 False
268.257, 130.781, 8.384, 10.286 False
267.977, 130.775, 8.383, 10.319 False
267.698, 130.769, 8.382, 10.352 False
267.419, 130.762, 8.381, 10.385 False
267.139, 130.755, 8.380, 10.418 False
266.860, 130.748, 8.379, 10.451 False
266.581, 130.741, 8.378, 10.484 False
266.302, 130.734, 8.377, 10.517 False
266.023, 130.727, 8.376, 10.550 False
265.744, 130.720, 8.375, 10.583 False
265.465, 130.712, 8.374, 10.616 False
265.186, 130.704, 8.373, 10.649 False
264.907, 130.697, 8.373, 10.682 False
264.628, 130.689, 8.372, 10.715 False
264.349, 130.681, 8.371, 10.748 False
264.070, 130.673, 8.370, 10.781 False
263.791, 130.664, 8.369, 10.814 False
263.512, 130.655, 8.368, 10.847 False
263.234, 130.646, 8.367, 10.880 False
262.955, 130.637, 8.367, 10.913 False
262.676, 130.629, 8.366, 10.946 False
262.397, 130.620, 8.365, 10.979 False
262.119, 130.610, 8.364, 11.012 False
261.840, 130.601, 8.364, 11.045 False
261.561, 130.592, 8.363, 11.078 False
261.283, 130.582, 8.362, 11.111 False
261.004, 130.573, 8.362, 11.144 False
260.726, 130.563, 8.361, 11.177 False
260.447, 130.554, 8.360, 11.210 False
260.169, 130.544, 8.360, 11.243 False
259.890, 130.534, 8.359, 11.276 False
259.612, 130.524, 8.358, 11.309 False
259.333, 130.514, 8.358, 11.342 False
259.055, 130.504, 8.357, 11.375 False
258.777, 130.493, 8.356, 11.408 False
258.498, 130.483, 8.356, 11.441 False
258.220, 130.473, 8.355, 11.474 False
257.942, 130.462, 8.355, 11.507 False
257.663, 130.452, 8.354, 11.540 False
257.385, 130.441, 8.354, 11.573 False
257.107, 130.431, 8.353, 11.606 False
256.829, 130.420, 8.353, 11.639 False
256.551, 130.409, 8.352, 11.672 False
256.272, 130.399, 8.352, 11.705 False
255.994, 130.388, 8.351, 11.738 False
255.716, 130.377, 8.351, 11.771 False
255.438, 130.366, 8.350, 11.804 False
255.160, 130.355, 8.350, 11.837 False
254.882, 130.344, 8.350, 11.870 False
254.604, 130.333, 8.349, 11.903 False
254.326, 130.322, 8.349, 11.936 False
254.047, 130.311, 8.348, 11.969 False
253.769, 130.300, 8.348, 12.002 False
253.491, 130.289, 8.348, 12.035 False
253.213, 130.277, 8.347, 12.068 False
252.935, 130.266, 8.347, 12.101 False
252.657, 130.255, 8.347, 12.134 False
252.379, 130.244, 8.346, 12.167 False
252.101, 130.233, 8.346, 12.200 False
251.823, 130.221, 8.346, 12.233 False
251.545, 130.210, 8.345, 12.266 False
251.268, 130.199, 8.345, 12.299 False
250.990, 130.187, 8.345, 12.332 False
250.712, 130.176, 8.344, 12.365 False
250.434, 130.165, 8.344, 12.398 False
250.156, 130.153, 8.344, 12.431 False
249.878, 130.142, 8.344, 12.464 False
249.600, 130.131, 8.343, 12.497 False
249.322, 130.119, 8.343, 12.530 False
249.044, 130.108, 8.343, 12.563 False
248.767, 130.097, 8.343, 12.596 False
248.489, 130.085, 8.342, 12.629 False
248.211, 130.075, 8.342, 12.662 False
247.933, 130.064, 8.342, 12.695 False
247.655, 130.052, 8.342, 12.728 False
247.377, 130.041, 8.341, 12.761 False
247.100, 130.030, 8.341, 12.794 False
246.822, 130.019, 8.341, 12.827 False
246.544, 130.008, 8.341, 12.860 False
246.266, 129.997, 8.341, 12.893 False
245.988, 129.986, 8.340, 12.926 False
245.710, 129.975, 8.340, 12.959 False
245.433, 129.964, 8.340, 12.992 False
245.155, 129.953, 8.340, 13.025 False
244.877, 129.942, 8.340, 13.058 False
244.599, 129.932, 8.340, 13.091 False
244.322, 129.921, 8.339, 13.124 False
244.044, 129.910, 8.339, 13.157 False
243.766, 129.899, 8.339, 13.190 False
243.488, 129.888, 8.339, 13.223 False
243.211, 129.878, 8.339, 13.256 False
242.933, 129.867, 8.339, 13.289 False
242.655, 129.856, 8.338, 13.322 False
242.377, 129.846, 8.338, 13.355 False
242.100, 129.835, 8.338, 13.388 False
241.822, 129.825, 8.338, 13.421 False
241.544, 129.814, 8.338, 13.454 False
241.266, 129.804, 8.338, 13.487 False
240.989, 129.794, 8.338, 13.520 False
240.711, 129.783, 8.338, 13.553 False
240.433, 129.773, 8.337, 13.586 False
240.155, 129.763, 8.337, 13.619 False
239.878, 129.753, 8.337, 13.652 False
239.600, 129.743, 8.337, 13.685 False
239.322, 129.732, 8.337, 13.718 False
239.045, 129.722, 8.337, 13.751 False
238.767, 129.712, 8.337, 13.784 False
238.489, 129.703, 8.337, 13.817 False
238.211, 129.693, 8.337, 13.850 False
237.934, 129.683, 8.337, 13.883 False
237.656, 129.673, 8.336, 13.916 False
237.378, 129.664, 8.336, 13.949 False
237.101, 129.654, 8.336, 13.982 False
236.823, 129.644, 8.336, 14.015 False
236.545, 129.635, 8.336, 14.048 False
236.268, 129.626, 8.336, 14.081 False
235.990, 129.616, 8.336, 14.114 False
235.712, 129.607, 8.336, 14.147 False
235.434, 129.598, 8.336, 14.180 False
235.157, 129.589, 8.336, 14.213 False
234.879, 129.579, 8.336, 14.246 False
234.601, 129.570, 8.336, 14.279 False
234.324, 129.562, 8.336, 14.312 False
234.046, 129.553, 8.335, 14.345 False
233.768, 129.544, 8.335, 14.378 False
233.491, 129.535, 8.335, 14.411 False
233.213, 129.526, 8.335, 14.444 False
232.935, 129.518, 8.335, 14.477 False
232.657, 129.509, 8.335, 14.510 False
232.380, 129.501, 8.335, 14.543 False
232.102, 129.493, 8.335, 14.576 False
231.824, 129.484, 8.335, 14.609 False
231.547, 129.476, 8.335, 14.642 False
231.269, 129.468, 8.335, 14.675 False
230.991, 129.460, 8.335, 14.708 False
230.714, 129.452, 8.335, 14.741 False
230.436, 129.444, 8.335, 14.774 False
230.158, 129.437, 8.335, 14.807 False
229.880, 129.429, 8.335, 14.840 False
229.603, 129.421, 8.335, 14.873 False
229.325, 129.414, 8.335, 14.906 False
229.047, 129.406, 8.335, 14.939 False
228.769, 129.399, 8.335, 14.972 False
228.492, 129.392, 8.334, 15.005 False
228.214, 129.385, 8.334, 15.038 False
227.936, 129.378, 8.334, 15.071 False
227.658, 129.371, 8.334, 15.104 False
227.381, 129.365, 8.334, 15.137 False
227.103, 129.359, 8.334, 15.170 False
226.825, 129.352, 8.334, 15.203 False
226.548, 129.346, 8.334, 15.236 False
226.270, 129.340, 8.334, 15.269 False
225.992, 129.334, 8.334, 15.302 False
225.714, 129.327, 8.334, 15.335 False
225.437, 129.322, 8.334, 15.368 False
225.159, 129.316, 8.334, 15.401 False
224.881, 129.310, 8.334, 15.434 False
224.603, 129.304, 8.334, 15.467 False
224.326, 129.299, 8.334, 15.500 False
224.048, 129.293, 8.334, 15.533 False
223.770, 129.287, 8.334, 15.566 False
223.492, 129.282, 8.334, 15.599 False
223.215, 129.277, 8.334, 15.632 False
222.937, 129.271, 8.334, 15.665 False
222.659, 129.266, 8.334, 15.698 False
222.382, 129.261, 8.334, 15.731 False
222.104, 129.256, 8.334, 15.764 False
221.826, 129.251, 8.334, 15.797 False
221.548, 129.247, 8.334, 15.830 False
221.271, 129.242, 8.334, 15.863 False
220.993, 129.238, 8.334, 15.896 False
220.715, 129.234, 8.334, 15.929 False
220.437, 129.229, 8.334, 15.962 False
220.159, 129.225, 8.334, 15.995 False
219.882, 129.221, 8.334, 16.028 False
219.604, 129.217, 8.334, 16.061 False
219.326, 129.214, 8.333, 16.094 False
219.048, 129.210, 8.333, 16.127 False
218.771, 129.206, 8.334, 16.160 False
218.493, 129.203, 8.334, 16.193 False
218.215, 129.199, 8.334, 16.226 False
217.937, 129.196, 8.334, 16.259 False
217.660, 129.193, 8.334, 16.292 False
217.382, 129.190, 8.334, 16.325 False
217.104, 129.186, 8.334, 16.358 False
216.826, 129.183, 8.334, 16.391 False
216.548, 129.180, 8.334, 16.424 False
216.271, 129.178, 8.334, 16.457 False
215.993, 129.175, 8.333, 16.490 False
215.715, 129.172, 8.333, 16.523 False
215.437, 129.169, 8.333, 16.556 False
215.160, 129.167, 8.333, 16.589 False
214.882, 129.164, 8.333, 16.622 False
214.604, 129.162, 8.333, 16.655 False
214.326, 129.160, 8.333, 16.688 False
214.048, 129.157, 8.333, 16.721 False
213.771, 129.155, 8.333, 16.754 False
213.493, 129.153, 8.333, 16.787 False
213.215, 129.151, 8.333, 16.820 False
212.937, 129.149, 8.333, 16.853 False
212.660, 129.147, 8.333, 16.886 False
212.382, 129.145, 8.333, 16.919 False
212.104, 129.143, 8.333, 16.952 False
211.826, 129.142, 8.333, 16.985 False
211.548, 129.140, 8.333, 17.018 False
211.271, 129.138, 8.333, 17.051 False
210.993, 129.137, 8.333, 17.084 False
210.715, 129.136, 8.333, 17.117 False
210.437, 129.134, 8.333, 17.150 False
210.160, 129.133, 8.333, 17.183 False
209.882, 129.132, 8.333, 17.216 False
209.604, 129.130, 8.333, 17.249 False
209.326, 129.129, 8.333, 17.282 False
209.048, 129.128, 8.333, 17.315 False
208.771, 129.127, 8.333, 17.348 False
208.493, 129.127, 8.333, 17.381 False
208.215, 129.126, 8.333, 17.414 False
207.937, 129.125, 8.333, 17.447 False
207.660, 129.124, 8.333, 17.480 False
207.382, 129.124, 8.333, 17.513 False
207.104, 129.123, 8.333, 17.546 False
206.826, 129.123, 8.333, 17.579 False
206.549, 129.122, 8.333, 17.612 False
206.271, 129.122, 8.333, 17.645 False
205.993, 129.122, 8.333, 17.678 False
205.715, 129.122, 8.333, 17.711 False
205.437, 129.121, 8.333, 17.744 False
205.160, 129.121, 8.333, 17.777 False
204.882, 129.121, 8.333, 17.810 False
204.604, 129.121, 8.333, 17.843 False
204.326, 129.121, 8.333, 17.876 False
204.049, 129.122, 8.333, 17.909 False
203.771, 129.122, 8.333, 17.942 False
203.493, 129.122, 8.333, 17.975 False
203.215, 129.122, 8.333, 18.008 False
202.937, 129.123, 8.333, 18.041 False
202.660, 129.123, 8.333, 18.074 False
202.382, 129.124, 8.333, 18.107 False
202.104, 129.124, 8.333, 18.140 False
201.826, 129.125, 8.333, 18.173 False
201.549, 129.126, 8.333, 18.206 False
201.271, 129.126, 8.333, 18.239 False
200.993, 129.127, 8.333, 18.272 False
200.715, 129.128, 8.333, 18.305 False
200.437, 129.129, 8.333, 18.338 False
200.160, 129.130, 8.333, 18.371 False
199.882, 129.131, 8.333, 18.404 False
199.604, 129.132, 8.333, 18.437 False
199.326, 129.133, 8.333, 18.470 False
199.049, 129.134, 8.333, 18.503 False
198.771, 129.135, 8.333, 18.536 False
198.493, 129.136, 8.333, 18.569 False
198.215, 129.137, 8.333, 18.602 False
197.938, 129.139, 8.333, 18.635 False
197.660, 129.140, 8.333, 18.668 False
197.382, 129.142, 8.333, 18.701 False
197.104, 129.143, 8.333, 18.734 False
196.826, 129.145, 8.333, 18.767 False
196.549, 129.146, 8.333, 18.800 False
196.271, 129.148, 8.333, 18.833 False
195.993, 129.149, 8.333, 18.866 False
195.715, 129.151, 8.333, 18.899 False
195.438, 129.153, 8.333, 18.932 False
195.160, 129.154, 8.333, 18.965 False
194.882, 129.156, 8.333, 18.998 False
194.604, 129.158, 8.333, 19.031 False
194.326, 129.160, 8.333, 19.064 False
194.049, 129.162, 8.333, 19.097 False
193.771, 129.164, 8.333, 19.130 False
193.493, 129.166, 8.333, 19.163 False
193.215, 129.168, 8.333, 19.196 False
192.938, 129.170, 8.333, 19.229 False
192.660, 129.172, 8.333, 19.262 False
192.382, 129.174, 8.333, 19.295 False
192.104, 129.176, 8.333, 19.328 False
191.826, 129.179, 8.333, 19.361 False
191.549, 129.181, 8.333, 19.394 False
191.271, 129.183, 8.333, 19.427 False
190.993, 129.185, 8.333, 19.460 False
190.715, 129.188, 8.333, 19.493 False
190.438, 129.190, 8.333, 19.526 False
190.160, 129.193, 8.333, 19.559 False
189.882, 129.195, 8.333, 19.592 False
189.604, 129.197, 8.333, 19.625 False
189.327, 129.200, 8.333, 19.658 False
189.049, 129.202, 8.333, 19.691 False
188.771, 129.205, 8.333, 19.724 False
188.493, 129.207, 8.333, 19.757 False
188.215, 129.210, 8.333, 19.790 False
187.938, 129.213, 8.333, 19.823 False
187.660, 129.215, 8.333, 19.856 False
187.382, 129.218, 8.333, 19.889 False
187.104, 129.221, 8.333, 19.922 False
186.827, 129.223, 8.333, 19.955 False
186.549, 129.226, 8.333, 19.988 False
186.271, 129.229, 8.333, 20.021 False
185.993, 129.231, 8.333, 20.054 False
185.715, 129.234, 8.333, 20.087 False
185.438, 129.237, 8.333, 20.120 False
185.160, 129.240, 8.333, 20.153 False
184.882, 129.242, 8.333, 20.186 False
184.604, 129.245, 8.333, 20.219 False
184.327, 129.248, 8.333, 20.252 False
184.049, 129.251, 8.333, 20.285 False
183.771, 129.254, 8.333, 20.318 False
183.494, 129.257, 8.333, 20.351 False
183.216, 129.260, 8.333, 20.384 False
182.938, 129.263, 8.333, 20.417 False
182.660, 129.265, 8.333, 20.450 False
182.383, 129.268, 8.333, 20.483 False
182.105, 129.271, 8.333, 20.516 False
181.827, 129.274, 8.333, 20.549 False
181.549, 129.277, 8.333, 20.582 False
181.272, 129.280, 8.333, 20.615 False
180.994, 129.283, 8.333, 20.648 False
180.716, 129.286, 8.333, 20.681 False
180.438, 129.289, 8.333, 20.714 False
180.161, 129.292, 8.333, 20.747 False
179.883, 129.295, 8.333, 20.780 False
179.605, 129.298, 8.333, 20.813 False
179.328, 129.301, 8.333, 20.846 False
179.050, 129.304, 8.333, 20.879 False
178.772, 129.307, 8.333, 20.912 False
178.494, 129.310, 8.333, 20.945 False
178.217, 129.313, 8.333, 20.978 False
177.939, 129.316, 8.333, 21.011 False
177.661, 129.319, 8.333, 21.044 False
177.383, 129.322, 8.333, 21.077 False
177.106, 129.325, 8.333, 21.110 False
176.828, 129.328, 8.333, 21.143 False
176.550, 129.331, 8.333, 21.176 False
176.272, 129.334, 8.333, 21.209 False
175.995, 129.337, 8.333, 21.242 False
175.717, 129.340, 8.333, 21.275 False
175.439, 129.342, 8.333, 21.308 False
175.161, 129.345, 8.333, 21.341 False
174.884, 129.348, 8.330, 21.374 False
174.607, 129.351, 8.310, 21.407 False
174.331, 129.353, 8.281, 21.440 False
174.056, 129.356, 8.228, 21.473 False
173.784, 129.359, 8.143, 21.506 False
173.516, 129.361, 8.034, 21.539 False
173.253, 129.364, 7.904, 21.572 False
172.994, 129.367, 7.760, 21.605 False
172.740, 129.369, 7.604, 21.638 False
172.492, 129.372, 7.440, 21.671 False
172.249, 129.374, 7.271, 21.704 False
172.012, 129.376, 7.095, 21.737 False
171.781, 129.379, 6.921, 21.770 False
171.555, 129.381, 6.749, 21.803 False
171.335, 129.383, 6.586, 21.836 False
171.120, 129.385, 6.430, 21.869 False
170.909, 129.387, 6.286, 21.902 False
170.703, 129.389, 6.152, 21.935 False
